call_id,customer_id,call_date,disposition,call_handler
94128,26759,6/17/25 23:31,Voicemail,NA
94129,26760,6/15/25 17:01,Talked to Customer,Vivian
94130,26760,6/18/25 13:32,Talked to Customer,Vivian
94131,26760,6/21/25 1:34,Voicemail,NA
94132,26761,6/15/25 17:10,Talked to Customer,Will
94133,26761,6/16/25 12:41,Talked to Customer,Hillary
94134,26762,6/15/25 17:14,Talked to Customer,Will
94135,26762,6/19/25 5:33,Voicemail,NA
94136,26762,6/24/25 3:11,Voicemail,NA
94137,26762,6/26/25 4:51,Voicemail,NA
94138,26762,6/26/25 15:40,Disconnected,NA
94139,26763,6/15/25 17:16,Talked to Customer,Will
94140,26763,6/16/25 14:58,Talked to Customer,Vivian
94141,26763,6/19/25 22:23,Voicemail,NA
94142,26764,6/15/25 17:21,Talked to Customer,Vivian
94143,26764,6/18/25 19:21,Voicemail,NA
94144,26764,6/20/25 2:40,Voicemail,NA
94145,26765,6/15/25 17:27,Talked to Customer,Carlton
94146,26765,6/16/25 2:01,Voicemail,NA
94147,26766,6/15/25 17:38,Talked to Customer,Carlton
94148,26766,6/17/25 6:04,Voicemail,NA
94149,26766,6/19/25 14:51,Talked to Customer,Phil
94150,26766,6/19/25 18:00,Voicemail,NA
94151,26766,6/23/25 13:39,Talked to Customer,Carlton
94152,26767,6/15/25 17:44,Talked to Customer,Will
94153,26767,6/18/25 2:17,Voicemail,NA
94154,26767,6/21/25 1:22,Voicemail,NA
94155,26768,6/15/25 17:55,Disconnected,NA
94156,26768,6/17/25 14:27,Talked to Customer,Will
94157,26768,6/19/25 17:31,Disconnected,NA
94158,26769,6/15/25 18:02,Voicemail,NA
94159,26769,6/18/25 12:41,Talked to Customer,Geoffrey
94160,26770,6/15/25 18:18,Voicemail,NA
94161,26770,6/18/25 17:13,Talked to Customer,Carlton
94162,26770,6/21/25 12:28,Disconnected,NA
94163,26770,6/21/25 17:49,Disconnected,NA
94164,26771,6/15/25 18:27,Voicemail,NA
94165,26771,6/16/25 22:32,Voicemail,NA
94166,26771,6/18/25 11:03,Talked to Customer,Hillary
94167,26771,6/20/25 22:35,Voicemail,NA
94168,26772,6/15/25 18:37,Voicemail,NA
94169,26772,6/18/25 6:59,Voicemail,NA
94170,26773,6/15/25 18:40,Talked to Customer,Will
94171,26773,6/20/25 6:49,Voicemail,NA
94172,26773,6/25/25 4:24,Voicemail,NA
94173,26774,6/15/25 19:00,Talked to Customer,Vivian
94174,26774,6/20/25 9:36,Voicemail,NA
94175,26774,6/22/25 0:11,Voicemail,NA
94176,26774,6/24/25 8:16,Talked to Customer,Will
94177,26774,6/25/25 19:44,Voicemail,NA
94178,26775,6/15/25 19:00,Voicemail,NA
94179,26775,6/17/25 17:44,Talked to Customer,Geoffrey
94180,26775,6/21/25 20:31,Voicemail,NA
94181,26775,6/23/25 20:57,Voicemail,NA
94182,26775,6/28/25 4:04,Voicemail,NA
94183,26776,6/15/25 19:20,Voicemail,NA
94184,26776,6/20/25 4:41,Voicemail,NA
94185,26777,6/15/25 19:27,Talked to Customer,Carlton
94186,26777,6/19/25 12:31,Talked to Customer,Will
94187,26778,6/15/25 19:50,Talked to Customer,Hillary
94188,26778,6/19/25 13:13,Talked to Customer,Carlton
94189,26778,6/22/25 7:25,Voicemail,NA
94190,26778,6/24/25 3:08,Voicemail,NA
94191,26778,6/28/25 10:31,Talked to Customer,Vivian
94192,26779,6/15/25 20:13,Voicemail,NA
94193,26779,6/16/25 13:01,Disconnected,NA
94194,26780,6/15/25 20:20,Voicemail,NA
94195,26780,6/17/25 23:46,Voicemail,NA
94196,26780,6/22/25 13:04,Talked to Customer,Phil
94197,26780,6/24/25 7:14,Voicemail,NA
94198,26781,6/15/25 20:36,Voicemail,NA
94199,26781,6/16/25 6:03,Voicemail,NA
94200,26781,6/18/25 8:50,Talked to Customer,Geoffrey
94201,26782,6/15/25 20:44,Voicemail,NA
94202,26782,6/16/25 9:04,Talked to Customer,Phil
94203,26782,6/21/25 5:23,Voicemail,NA
94204,26782,6/24/25 18:15,Voicemail,NA
94205,26783,6/15/25 21:13,Voicemail,NA
94206,26783,6/20/25 10:37,Voicemail,NA
94207,26784,6/15/25 21:26,Voicemail,NA
94208,26784,6/16/25 0:57,Talked to Customer,Will
94209,26784,6/20/25 19:27,Voicemail,NA
94210,26784,6/25/25 2:54,Voicemail,NA
94211,26785,6/15/25 21:27,Voicemail,NA
94212,26785,6/19/25 19:31,Voicemail,NA
94213,26785,6/20/25 9:10,Voicemail,NA
94214,26785,6/22/25 6:01,Voicemail,NA
94215,26785,6/23/25 3:23,Voicemail,NA
94216,26786,6/15/25 21:53,Voicemail,NA
94217,26786,6/18/25 15:27,Disconnected,NA
94218,26786,6/19/25 5:13,Disconnected,NA
94219,26786,6/21/25 13:56,Talked to Customer,Carlton
94220,26787,6/15/25 22:10,Talked to Customer,Geoffrey
94221,26787,6/17/25 14:12,Talked to Customer,Phil
94222,26787,6/21/25 1:08,Voicemail,NA
94223,26787,6/25/25 12:10,Talked to Customer,Hillary
94224,26788,6/15/25 22:42,Talked to Customer,Will
94225,26788,6/20/25 9:18,Talked to Customer,Vivian
94226,26788,6/21/25 8:29,Voicemail,NA
94227,26789,6/15/25 22:55,Disconnected,NA
94228,26789,6/19/25 1:26,Voicemail,NA
94229,26789,6/23/25 2:44,Voicemail,NA
94230,26789,6/23/25 8:36,Talked to Customer,Hillary
94231,26789,6/25/25 0:56,Voicemail,NA
94232,26790,6/15/25 22:56,Voicemail,NA
94233,26790,6/16/25 17:02,Disconnected,NA
94234,26790,6/20/25 6:09,Talked to Customer,Vivian
94235,26790,6/23/25 3:04,Voicemail,NA
94236,26791,6/15/25 23:29,Voicemail,NA
94237,26791,6/17/25 12:19,Talked to Customer,Vivian
94238,26791,6/18/25 10:17,Disconnected,NA
94239,26791,6/18/25 13:51,Talked to Customer,Hillary
94240,26792,6/15/25 23:36,Voicemail,NA
94241,26792,6/16/25 3:16,Voicemail,NA
94242,26792,6/20/25 1:15,Voicemail,NA
94243,26793,6/15/25 23:46,Disconnected,NA
94244,26793,6/17/25 11:56,Talked to Customer,Hillary
94245,26793,6/19/25 22:49,Voicemail,NA
94246,26793,6/24/25 14:14,Talked to Customer,Will
94247,26793,6/27/25 19:41,Talked to Customer,Phil
94248,26794,6/16/25 0:07,Voicemail,NA
94249,26794,6/17/25 0:41,Disconnected,NA
94250,26794,6/20/25 6:35,Voicemail,NA
94251,26795,6/16/25 0:52,Voicemail,NA
94252,26795,6/16/25 7:24,Voicemail,NA
94253,26796,6/16/25 2:25,Voicemail,NA
94254,26796,6/17/25 12:49,Talked to Customer,Vivian
94255,26797,6/16/25 3:24,Voicemail,NA
94256,26797,6/16/25 8:40,Voicemail,NA
94257,26797,6/19/25 22:53,Talked to Customer,Hillary
94258,26797,6/24/25 18:27,Talked to Customer,Hillary
94259,26798,6/16/25 5:02,Voicemail,NA
94260,26798,6/19/25 21:01,Voicemail,NA
94261,26798,6/24/25 10:55,Talked to Customer,Hillary
94262,26798,6/25/25 16:28,Talked to Customer,Will
94263,26799,6/16/25 6:08,Voicemail,NA
94264,26799,6/20/25 2:48,Talked to Customer,Vivian
94265,26799,6/24/25 13:47,Talked to Customer,Hillary
94266,26799,6/25/25 2:15,Voicemail,NA
94267,26800,6/16/25 6:19,Voicemail,NA
94268,26800,6/17/25 15:30,Talked to Customer,Hillary
94269,26801,6/16/25 6:45,Voicemail,NA
94270,26801,6/20/25 22:19,Voicemail,NA
94271,26801,6/22/25 23:06,Voicemail,NA
94272,26801,6/26/25 6:36,Voicemail,NA
94273,26802,6/16/25 7:28,Talked to Customer,Hillary
94274,26802,6/21/25 2:10,Talked to Customer,Hillary
94275,26802,6/23/25 9:58,Talked to Customer,Hillary
94276,26803,6/16/25 7:40,Voicemail,NA
94277,26803,6/18/25 21:15,Voicemail,NA
94278,26804,6/16/25 8:05,Voicemail,NA
94279,26804,6/21/25 2:32,Voicemail,NA
94280,26804,6/24/25 20:02,Voicemail,NA
94281,26804,6/28/25 11:05,Talked to Customer,Vivian
94282,26804,6/29/25 7:14,Talked to Customer,Will
94283,26805,6/16/25 8:15,Voicemail,NA
94284,26805,6/18/25 17:32,Talked to Customer,Geoffrey
94285,26805,6/21/25 12:49,Talked to Customer,Will
94286,26806,6/16/25 8:25,Voicemail,NA
94287,26806,6/17/25 15:47,Talked to Customer,Phil
94288,26807,6/16/25 8:35,Voicemail,NA
94289,26807,6/20/25 19:49,Voicemail,NA
94290,26807,6/23/25 6:47,Talked to Customer,Will
94291,26807,6/23/25 7:39,Talked to Customer,Hillary
94292,26807,6/27/25 10:20,Voicemail,NA
94293,26808,6/16/25 8:38,Talked to Customer,Will
94294,26808,6/18/25 20:04,Talked to Customer,Vivian
94295,26808,6/21/25 11:41,Talked to Customer,Will
94296,26808,6/24/25 6:51,Voicemail,NA
94297,26809,6/16/25 8:46,Voicemail,NA
94298,26809,6/19/25 14:51,Talked to Customer,Phil
94299,26809,6/19/25 19:16,Voicemail,NA
94300,26810,6/16/25 8:47,Talked to Customer,Vivian
94301,26810,6/17/25 6:17,Voicemail,NA
94302,26811,6/16/25 8:56,Talked to Customer,Phil
94303,26811,6/18/25 12:32,Talked to Customer,Hillary
94304,26811,6/20/25 1:15,Voicemail,NA
94305,26811,6/23/25 5:38,Voicemail,NA
94306,26811,6/23/25 8:16,Voicemail,NA
94307,26812,6/16/25 9:04,Talked to Customer,Hillary
94308,26812,6/17/25 19:59,Voicemail,NA
94309,26812,6/19/25 6:34,Voicemail,NA
94310,26812,6/24/25 4:23,Voicemail,NA
94311,26813,6/16/25 9:17,Talked to Customer,Carlton
94312,26813,6/18/25 17:14,Talked to Customer,Vivian
94313,26813,6/21/25 18:01,Voicemail,NA
94314,26813,6/22/25 14:56,Disconnected,NA
94315,26814,6/16/25 9:34,Talked to Customer,Will
94316,26814,6/20/25 14:02,Voicemail,NA
94317,26815,6/16/25 9:53,Talked to Customer,Vivian
94318,26815,6/17/25 5:11,Talked to Customer,Geoffrey
94319,26815,6/19/25 8:57,Talked to Customer,Vivian
94320,26815,6/22/25 20:52,Talked to Customer,Carlton
94321,26815,6/25/25 20:33,Talked to Customer,Hillary
94322,26816,6/16/25 10:09,Talked to Customer,Carlton
94323,26816,6/21/25 0:45,Voicemail,NA
94324,26816,6/26/25 0:10,Talked to Customer,Carlton
94325,26816,6/26/25 20:11,Voicemail,NA
94326,26817,6/16/25 10:12,Talked to Customer,Phil
94327,26817,6/21/25 8:05,Disconnected,NA
94328,26817,6/23/25 15:33,Talked to Customer,Will
94329,26817,6/23/25 19:34,Voicemail,NA
94330,26818,6/16/25 10:12,Talked to Customer,Vivian
94331,26818,6/19/25 20:26,Talked to Customer,Geoffrey
94332,26818,6/20/25 21:49,Voicemail,NA
94333,26818,6/22/25 15:28,Talked to Customer,Will
94334,26819,6/16/25 10:12,Disconnected,NA
94335,26819,6/19/25 12:11,Talked to Customer,Phil
94336,26820,6/16/25 10:17,Talked to Customer,Geoffrey
94337,26820,6/19/25 13:07,Talked to Customer,Geoffrey
94338,26820,6/23/25 21:57,Voicemail,NA
94339,26820,6/27/25 10:35,Voicemail,NA
94340,26821,6/16/25 10:21,Talked to Customer,Carlton
94341,26821,6/20/25 7:19,Voicemail,NA
94342,26821,6/21/25 5:12,Voicemail,NA
94343,26821,6/23/25 19:44,Disconnected,NA
94344,26821,6/27/25 1:28,Talked to Customer,Will
94345,26822,6/16/25 10:28,Talked to Customer,Phil
94346,26822,6/16/25 15:09,Talked to Customer,Hillary
94347,26823,6/16/25 10:29,Disconnected,NA
94348,26823,6/21/25 6:34,Voicemail,NA
94349,26824,6/16/25 10:35,Talked to Customer,Hillary
94350,26824,6/18/25 6:03,Voicemail,NA
94351,26824,6/18/25 23:45,Voicemail,NA
94352,26824,6/20/25 4:18,Voicemail,NA
94353,26825,6/16/25 10:38,Disconnected,NA
94354,26825,6/18/25 7:08,Voicemail,NA
94355,26826,6/16/25 10:47,Talked to Customer,Vivian
94356,26826,6/17/25 22:00,Voicemail,NA
94357,26826,6/21/25 18:01,Voicemail,NA
94358,26827,6/16/25 10:48,Disconnected,NA
94359,26827,6/19/25 12:27,Talked to Customer,Will
94360,26827,6/22/25 7:09,Voicemail,NA
94361,26828,6/16/25 10:55,Talked to Customer,Phil
94362,26828,6/17/25 16:51,Talked to Customer,Hillary
94363,26828,6/22/25 6:15,Voicemail,NA
94364,26828,6/26/25 3:28,Voicemail,NA
94365,26828,6/27/25 19:55,Voicemail,NA
94366,26829,6/16/25 10:59,Talked to Customer,Geoffrey
94367,26829,6/17/25 17:08,Disconnected,NA
94368,26829,6/20/25 19:49,Voicemail,NA
94369,26830,6/16/25 11:02,Talked to Customer,Carlton
94370,26830,6/19/25 4:18,Voicemail,NA
94371,26830,6/20/25 1:45,Voicemail,NA
94372,26830,6/24/25 12:26,Talked to Customer,Carlton
94373,26831,6/16/25 11:04,Talked to Customer,Geoffrey
94374,26831,6/16/25 15:53,Talked to Customer,Geoffrey
94375,26831,6/20/25 4:22,Voicemail,NA
94376,26831,6/24/25 22:01,Voicemail,NA
94377,26831,6/28/25 16:32,Talked to Customer,Carlton
94378,26832,6/16/25 11:08,Talked to Customer,Vivian
94379,26832,6/18/25 5:16,Voicemail,NA
94380,26833,6/16/25 11:10,Talked to Customer,Hillary
94381,26833,6/20/25 12:39,Voicemail,NA
94382,26833,6/25/25 12:09,Talked to Customer,Will
94383,26833,6/29/25 4:39,Talked to Customer,Will
94384,26833,7/1/25 2:31,Voicemail,NA
94385,26834,6/16/25 11:16,Talked to Customer,Phil
94386,26834,6/20/25 13:05,Voicemail,NA
94387,26835,6/16/25 11:19,Talked to Customer,Geoffrey
94388,26835,6/17/25 18:59,Voicemail,NA
94389,26835,6/20/25 20:43,Voicemail,NA
94390,26836,6/16/25 11:23,Talked to Customer,Phil
94391,26836,6/17/25 18:48,Voicemail,NA
94392,26836,6/20/25 20:18,Voicemail,NA
94393,26836,6/21/25 9:22,Talked to Customer,Vivian
94394,26836,6/24/25 11:01,Talked to Customer,Vivian
94395,26837,6/16/25 11:30,Talked to Customer,Will
94396,26837,6/19/25 2:13,Voicemail,NA
94397,26837,6/23/25 10:08,Talked to Customer,Phil
94398,26838,6/16/25 11:35,Talked to Customer,Vivian
94399,26838,6/17/25 17:45,Talked to Customer,Phil
94400,26838,6/17/25 20:48,Voicemail,NA
94401,26839,6/16/25 11:35,Talked to Customer,Hillary
94402,26839,6/18/25 23:02,Voicemail,NA
94403,26840,6/16/25 11:36,Talked to Customer,Will
94404,26840,6/17/25 14:00,Talked to Customer,Carlton
94405,26841,6/16/25 11:36,Talked to Customer,Will
94406,26841,6/17/25 6:44,Voicemail,NA
94407,26841,6/19/25 10:48,Talked to Customer,Phil
94408,26841,6/22/25 8:53,Talked to Customer,Vivian
94409,26842,6/16/25 11:45,Talked to Customer,Hillary
94410,26842,6/16/25 17:44,Talked to Customer,Geoffrey
94411,26842,6/20/25 4:15,Talked to Customer,Carlton
94412,26843,6/16/25 11:52,Talked to Customer,Will
94413,26843,6/19/25 17:50,Talked to Customer,Phil
94414,26844,6/16/25 11:58,Talked to Customer,Will
94415,26844,6/17/25 13:57,Talked to Customer,Will
94416,26844,6/18/25 5:10,Voicemail,NA
94417,26844,6/21/25 18:52,Voicemail,NA
94418,26844,6/23/25 6:06,Voicemail,NA
94419,26845,6/16/25 12:02,Talked to Customer,Hillary
94420,26845,6/18/25 1:55,Voicemail,NA
94421,26846,6/16/25 12:06,Talked to Customer,Will
94422,26846,6/16/25 14:20,Talked to Customer,Carlton
94423,26847,6/16/25 12:09,Talked to Customer,Phil
94424,26847,6/20/25 14:26,Voicemail,NA
94425,26847,6/24/25 4:14,Voicemail,NA
94426,26847,6/27/25 3:29,Voicemail,NA
94427,26848,6/16/25 12:13,Disconnected,NA
94428,26848,6/16/25 18:09,Voicemail,NA
94429,26848,6/21/25 5:51,Voicemail,NA
94430,26848,6/23/25 15:22,Talked to Customer,Phil
94431,26849,6/16/25 12:15,Talked to Customer,Will
94432,26849,6/20/25 15:01,Voicemail,NA
94433,26849,6/25/25 4:12,Voicemail,NA
94434,26849,6/29/25 23:56,Talked to Customer,Vivian
94435,26850,6/16/25 12:20,Talked to Customer,Carlton
94436,26850,6/20/25 12:26,Voicemail,NA
94437,26851,6/16/25 12:25,Talked to Customer,Vivian
94438,26851,6/20/25 22:19,Voicemail,NA
94439,26851,6/23/25 18:13,Voicemail,NA
94440,26851,6/26/25 6:26,Voicemail,NA
94441,26851,6/27/25 13:01,Talked to Customer,Hillary
94442,26852,6/16/25 12:28,Talked to Customer,Vivian
94443,26852,6/19/25 17:09,Talked to Customer,Vivian
94444,26852,6/20/25 19:54,Voicemail,NA
94445,26853,6/16/25 12:29,Talked to Customer,Carlton
94446,26853,6/19/25 11:49,Talked to Customer,Hillary
94447,26853,6/23/25 10:39,Talked to Customer,Hillary
94448,26853,6/27/25 8:40,Voicemail,NA
94449,26853,6/29/25 1:58,Voicemail,NA
94450,26854,6/16/25 12:32,Disconnected,NA
94451,26854,6/21/25 4:21,Voicemail,NA
94452,26854,6/21/25 9:30,Talked to Customer,Carlton
94453,26854,6/26/25 3:30,Voicemail,NA
94454,26855,6/16/25 12:37,Talked to Customer,Will
94455,26855,6/20/25 14:30,Disconnected,NA
94456,26856,6/16/25 12:39,Talked to Customer,Hillary
94457,26856,6/19/25 5:13,Voicemail,NA
94458,26857,6/16/25 12:40,Talked to Customer,Carlton
94459,26857,6/21/25 12:32,Talked to Customer,Geoffrey
94460,26857,6/26/25 1:00,Voicemail,NA
94461,26857,6/30/25 11:47,Talked to Customer,Phil
94462,26858,6/16/25 12:40,Talked to Customer,Phil
94463,26858,6/19/25 21:26,Voicemail,NA
94464,26858,6/20/25 15:15,Voicemail,NA
94465,26859,6/16/25 12:45,Talked to Customer,Will
94466,26859,6/20/25 21:35,Voicemail,NA
94467,26859,6/21/25 17:27,Talked to Customer,Will
94468,26859,6/24/25 12:08,Talked to Customer,Phil
94469,26859,6/28/25 21:56,Voicemail,NA
94470,26860,6/16/25 12:50,Talked to Customer,Vivian
94471,26860,6/19/25 19:34,Talked to Customer,Hillary
94472,26860,6/21/25 0:22,Voicemail,NA
94473,26861,6/16/25 12:53,Disconnected,NA
94474,26861,6/21/25 8:44,Talked to Customer,Will
94475,26861,6/23/25 6:11,Voicemail,NA
94476,26862,6/16/25 12:55,Talked to Customer,Hillary
94477,26862,6/18/25 0:06,Voicemail,NA
94478,26863,6/16/25 12:56,Disconnected,NA
94479,26863,6/17/25 7:21,Voicemail,NA
94480,26864,6/16/25 12:58,Talked to Customer,Vivian
94481,26864,6/20/25 16:55,Voicemail,NA
94482,26865,6/16/25 12:58,Talked to Customer,Geoffrey
94483,26865,6/20/25 4:58,Voicemail,NA
94484,26865,6/24/25 5:53,Voicemail,NA
94485,26866,6/16/25 12:59,Disconnected,NA
94486,26866,6/17/25 23:45,Voicemail,NA
94487,26866,6/18/25 6:21,Voicemail,NA
94488,26866,6/22/25 12:57,Talked to Customer,Vivian
94489,26866,6/26/25 20:55,Voicemail,NA
94490,26867,6/16/25 13:00,Talked to Customer,Will
94491,26867,6/20/25 1:22,Voicemail,NA
94492,26867,6/23/25 17:31,Talked to Customer,Vivian
94493,26867,6/28/25 16:05,Talked to Customer,Hillary
94494,26867,7/1/25 6:59,Voicemail,NA
94495,26868,6/16/25 13:04,Talked to Customer,Carlton
94496,26868,6/21/25 9:21,Talked to Customer,Vivian
94497,26869,6/16/25 13:06,Talked to Customer,Hillary
94498,26869,6/18/25 5:55,Talked to Customer,Phil
94499,26869,6/21/25 4:02,Voicemail,NA
94500,26870,6/16/25 13:07,Talked to Customer,Geoffrey
94501,26870,6/17/25 11:21,Talked to Customer,Will
94502,26870,6/20/25 2:51,Talked to Customer,Vivian
94503,26870,6/23/25 7:39,Talked to Customer,Hillary
94504,26870,6/24/25 0:59,Voicemail,NA
94505,26871,6/16/25 13:10,Talked to Customer,Vivian
94506,26871,6/18/25 11:46,Talked to Customer,Will
94507,26871,6/19/25 15:24,Talked to Customer,Vivian
94508,26871,6/21/25 16:02,Disconnected,NA
94509,26872,6/16/25 13:14,Talked to Customer,Geoffrey
94510,26872,6/18/25 11:21,Talked to Customer,Phil
94511,26872,6/19/25 22:17,Voicemail,NA
94512,26872,6/22/25 13:07,Talked to Customer,Vivian
94513,26872,6/27/25 3:24,Voicemail,NA
94514,26873,6/16/25 13:18,Talked to Customer,Vivian
94515,26873,6/19/25 1:21,Voicemail,NA
94516,26873,6/21/25 5:50,Voicemail,NA
94517,26873,6/22/25 17:08,Talked to Customer,Vivian
94518,26874,6/16/25 13:19,Talked to Customer,Will
94519,26874,6/19/25 0:24,Talked to Customer,Vivian
94520,26874,6/19/25 1:49,Voicemail,NA
94521,26874,6/23/25 15:09,Talked to Customer,Hillary
94522,26875,6/16/25 13:24,Talked to Customer,Will
94523,26875,6/21/25 13:07,Talked to Customer,Carlton
94524,26876,6/16/25 13:24,Talked to Customer,Will
94525,26876,6/17/25 7:39,Voicemail,NA
94526,26877,6/16/25 13:28,Talked to Customer,Hillary
94527,26877,6/18/25 14:30,Talked to Customer,Will
94528,26877,6/19/25 16:29,Talked to Customer,Vivian
94529,26877,6/23/25 2:45,Voicemail,NA
94530,26878,6/16/25 13:28,Talked to Customer,Geoffrey
94531,26878,6/17/25 19:51,Talked to Customer,Carlton
94532,26879,6/16/25 13:30,Talked to Customer,Phil
94533,26879,6/19/25 12:10,Talked to Customer,Will
94534,26879,6/22/25 23:44,Voicemail,NA
94535,26880,6/16/25 13:35,Talked to Customer,Vivian
94536,26880,6/20/25 21:10,Voicemail,NA
94537,26880,6/24/25 11:13,Talked to Customer,Phil
94538,26881,6/16/25 13:37,Talked to Customer,Will
94539,26881,6/17/25 15:42,Talked to Customer,Vivian
94540,26881,6/20/25 11:12,Voicemail,NA
94541,26882,6/16/25 13:38,Talked to Customer,Geoffrey
94542,26882,6/19/25 6:11,Voicemail,NA
94543,26882,6/24/25 5:37,Talked to Customer,Vivian
94544,26883,6/16/25 13:42,Talked to Customer,Hillary
94545,26883,6/21/25 13:23,Talked to Customer,Geoffrey
94546,26883,6/23/25 16:14,Talked to Customer,Will
94547,26884,6/16/25 13:44,Talked to Customer,Geoffrey
94548,26884,6/21/25 13:08,Talked to Customer,Vivian
94549,26885,6/16/25 13:47,Talked to Customer,Geoffrey
94550,26885,6/16/25 17:23,Talked to Customer,Phil
94551,26885,6/18/25 18:21,Talked to Customer,Vivian
94552,26886,6/16/25 13:51,Talked to Customer,Will
94553,26886,6/20/25 4:53,Voicemail,NA
94554,26886,6/23/25 14:44,Talked to Customer,Will
94555,26887,6/16/25 13:55,Talked to Customer,Carlton
94556,26887,6/18/25 18:27,Voicemail,NA
94557,26888,6/16/25 13:56,Talked to Customer,Carlton
94558,26888,6/18/25 2:46,Voicemail,NA
94559,26889,6/16/25 14:00,Talked to Customer,Phil
94560,26889,6/17/25 12:08,Talked to Customer,Vivian
94561,26889,6/18/25 4:20,Voicemail,NA
94562,26889,6/20/25 5:08,Voicemail,NA
94563,26890,6/16/25 14:08,Talked to Customer,Geoffrey
94564,26890,6/16/25 22:40,Voicemail,NA
94565,26890,6/19/25 20:14,Voicemail,NA
94566,26890,6/23/25 16:42,Talked to Customer,Will
94567,26890,6/28/25 9:23,Disconnected,NA
94568,26891,6/16/25 14:11,Talked to Customer,Vivian
94569,26891,6/17/25 4:06,Talked to Customer,Geoffrey
94570,26891,6/20/25 3:37,Voicemail,NA
94571,26891,6/23/25 9:04,Talked to Customer,Phil
94572,26891,6/24/25 14:51,Talked to Customer,Will
94573,26892,6/16/25 14:12,Talked to Customer,Will
94574,26892,6/18/25 1:45,Voicemail,NA
94575,26893,6/16/25 14:15,Talked to Customer,Phil
94576,26893,6/19/25 12:08,Talked to Customer,Hillary
94577,26894,6/16/25 14:22,Disconnected,NA
94578,26894,6/20/25 21:38,Voicemail,NA
94579,26894,6/22/25 10:11,Talked to Customer,Carlton
94580,26894,6/25/25 10:45,Talked to Customer,Vivian
94581,26894,6/26/25 16:41,Talked to Customer,Will
94582,26895,6/16/25 14:22,Talked to Customer,Hillary
94583,26895,6/18/25 17:59,Talked to Customer,Phil
94584,26896,6/16/25 14:22,Talked to Customer,Vivian
94585,26896,6/21/25 9:08,Talked to Customer,Carlton
94586,26896,6/21/25 9:26,Talked to Customer,Vivian
94587,26897,6/16/25 14:22,Talked to Customer,Phil
94588,26897,6/17/25 7:14,Talked to Customer,Vivian
94589,26898,6/16/25 14:28,Talked to Customer,Hillary
94590,26898,6/21/25 5:19,Voicemail,NA
94591,26898,6/21/25 23:59,Voicemail,NA
94592,26898,6/24/25 7:42,Talked to Customer,Will
94593,26899,6/16/25 14:32,Talked to Customer,Hillary
94594,26899,6/21/25 1:32,Voicemail,NA
94595,26900,6/16/25 14:42,Talked to Customer,Vivian
94596,26900,6/18/25 1:56,Voicemail,NA
94597,26901,6/16/25 14:52,Talked to Customer,Hillary
94598,26901,6/20/25 9:00,Voicemail,NA
94599,26901,6/23/25 9:52,Talked to Customer,Vivian
94600,26901,6/25/25 13:17,Talked to Customer,Hillary
94601,26901,6/26/25 12:58,Talked to Customer,Vivian
94602,26902,6/16/25 15:02,Talked to Customer,Will
94603,26902,6/18/25 22:04,Voicemail,NA
94604,26902,6/21/25 5:12,Voicemail,NA
94605,26903,6/16/25 15:07,Talked to Customer,Vivian
94606,26903,6/20/25 6:53,Talked to Customer,Vivian
94607,26904,6/16/25 15:09,Talked to Customer,Vivian
94608,26904,6/19/25 20:00,Talked to Customer,Vivian
94609,26904,6/24/25 6:51,Voicemail,NA
94610,26905,6/16/25 15:09,Talked to Customer,Phil
94611,26905,6/18/25 8:59,Voicemail,NA
94612,26905,6/19/25 21:24,Voicemail,NA
94613,26906,6/16/25 15:09,Talked to Customer,Hillary
94614,26906,6/18/25 19:20,Disconnected,NA
94615,26906,6/23/25 9:15,Talked to Customer,Will
94616,26906,6/25/25 9:24,Talked to Customer,Phil
94617,26906,6/26/25 15:22,Talked to Customer,Carlton
94618,26907,6/16/25 15:15,Talked to Customer,Geoffrey
94619,26907,6/16/25 17:04,Talked to Customer,Carlton
94620,26907,6/17/25 11:16,Talked to Customer,Carlton
94621,26907,6/22/25 2:45,Voicemail,NA
94622,26907,6/24/25 18:43,Talked to Customer,Hillary
94623,26908,6/16/25 15:16,Talked to Customer,Hillary
94624,26908,6/19/25 16:52,Talked to Customer,Carlton
94625,26908,6/24/25 3:35,Voicemail,NA
94626,26909,6/16/25 15:23,Talked to Customer,Hillary
94627,26909,6/21/25 6:10,Voicemail,NA
94628,26909,6/22/25 0:17,Voicemail,NA
94629,26909,6/26/25 18:59,Voicemail,NA
94630,26910,6/16/25 15:33,Talked to Customer,Geoffrey
94631,26910,6/17/25 23:58,Voicemail,NA
94632,26910,6/22/25 10:09,Talked to Customer,Will
94633,26910,6/22/25 19:16,Voicemail,NA
94634,26910,6/24/25 17:08,Talked to Customer,Hillary
94635,26911,6/16/25 15:36,Talked to Customer,Geoffrey
94636,26911,6/20/25 18:32,Disconnected,NA
94637,26912,6/16/25 15:45,Disconnected,NA
94638,26912,6/16/25 19:40,Voicemail,NA
94639,26912,6/19/25 7:26,Voicemail,NA
94640,26913,6/16/25 15:48,Talked to Customer,Vivian
94641,26913,6/19/25 5:23,Voicemail,NA
94642,26913,6/22/25 16:42,Talked to Customer,Will
94643,26914,6/16/25 15:55,Talked to Customer,Vivian
94644,26914,6/16/25 21:34,Voicemail,NA
94645,26914,6/18/25 2:22,Talked to Customer,Carlton
94646,26914,6/19/25 7:59,Voicemail,NA
94647,26915,6/16/25 15:58,Talked to Customer,Will
