sale_id,customer_id,sale_date,amount
7294,26287,6/22/2025 17:34:00,"$505,978.00"
7295,26289,6/15/2025 16:48:00,"$423,980.00"
7296,26298,6/15/2025 13:01:00,"$470,621.00"
7297,26302,6/17/2025 16:47:00,"$523,500.00"
7298,26303,6/15/2025 19:46:00,"$371,271.00"
7299,26306,6/17/2025 14:45:00,"$519,000.00"
7300,26309,6/21/2025 17:00:00,"$589,232.00"
7301,26310,6/16/2025 14:02:00,"$369,332.00"
7302,26311,6/17/2025 8:23:00,"$575,550.00"
7303,26315,6/24/2025 17:15:00,"$566,801.00"
7304,26323,6/16/2025 15:17:00,"$407,478.00"
7305,26326,6/19/2025 17:54:00,"$605,978.00"
7306,26327,6/23/2025 14:00:00,"$556,199.00"
7307,26329,6/17/2025 15:48:00,"$437,233.00"
7308,26330,6/17/2025 15:42:00,"$368,268.00"
7309,26335,6/19/2025 20:32:00,"$462,931.00"
7310,26338,6/16/2025 12:51:00,"$382,819.00"
7311,26344,6/15/2025 16:13:00,"$599,673.00"
7312,26350,6/25/2025 12:46:00,"$465,665.00"
7313,26355,6/19/2025 3:41:00,"$460,699.00"
7314,26359,6/19/2025 7:10:00,"$547,599.00"
7315,26361,6/18/2025 16:39:00,"$514,871.00"
7316,26362,6/22/2025 15:01:00,"$580,037.00"
7317,26372,6/18/2025 19:56:00,"$496,637.00"
7318,26378,6/17/2025 17:17:00,"$491,589.00"
7319,26381,6/17/2025 15:03:00,"$482,392.00"
7320,26382,6/22/2025 17:43:00,"$517,500.00"
7321,26388,6/22/2025 16:06:00,"$395,671.00"
7322,26390,6/14/2025 13:49:00,"$559,055.00"
7323,26392,6/19/2025 15:46:00,"$511,612.00"
7324,26393,6/15/2025 12:04:00,"$413,187.00"
7325,26400,6/21/2025 14:41:00,"$481,474.00"
7326,26410,6/15/2025 17:42:00,"$531,388.00"
7327,26411,6/23/2025 16:17:00,"$505,853.00"
7328,26419,6/21/2025 16:13:00,"$436,646.00"
7329,26422,6/24/2025 14:09:00,"$559,462.00"
7330,26424,6/16/2025 15:44:00,"$578,295.00"
7331,26426,6/16/2025 13:29:00,"$490,277.00"
7332,26428,6/20/2025 4:07:00,"$601,985.00"
7333,26429,6/18/2025 14:51:00,"$452,682.00"
7334,26430,6/19/2025 11:19:00,"$467,884.00"
7335,26436,6/26/2025 15:07:00,"$624,146.00"
7336,26438,6/19/2025 15:14:00,"$504,563.00"
7337,26443,6/23/2025 17:57:00,"$444,733.00"
7338,26444,6/16/2025 16:45:00,"$438,376.00"
7339,26445,6/18/2025 3:15:00,"$520,966.00"
7340,26446,6/17/2025 16:05:00,"$400,635.00"
7341,26450,6/25/2025 16:10:00,"$348,566.00"
7342,26454,6/21/2025 16:25:00,"$510,529.00"
7343,26458,6/18/2025 12:40:00,"$616,692.00"
7344,26459,6/22/2025 9:01:00,"$413,370.00"
7345,26461,6/17/2025 14:30:00,"$565,459.00"
7346,26463,6/18/2025 17:19:00,"$466,192.00"
7347,26466,6/26/2025 11:03:00,"$467,569.00"
7348,26470,6/23/2025 12:22:00,"$366,883.00"
7349,26473,6/22/2025 11:00:00,"$398,695.00"
7350,26474,6/16/2025 12:35:00,"$595,836.00"
7351,26476,6/16/2025 14:43:00,"$356,843.00"
7352,26477,6/22/2025 17:42:00,"$385,350.00"
7353,26479,6/15/2025 21:29:00,"$622,493.00"
7354,26489,6/22/2025 9:56:00,"$420,156.00"
7355,26491,6/17/2025 14:59:00,"$464,143.00"
7356,26494,6/17/2025 12:03:00,"$416,578.00"
7357,26496,6/21/2025 9:05:00,"$448,253.00"
7358,26498,6/28/2025 10:30:00,"$547,388.00"
7359,26504,6/23/2025 16:44:00,"$492,405.00"
7360,26505,6/22/2025 11:59:00,"$443,350.00"
7361,26508,6/24/2025 16:12:00,"$478,167.00"
7362,26509,6/23/2025 16:09:00,"$563,190.00"
7363,26510,6/16/2025 12:21:00,"$544,881.00"
7364,26511,6/22/2025 16:07:00,"$598,062.00"
7365,26514,6/24/2025 14:56:00,"$549,169.00"
7366,26515,6/18/2025 18:15:00,"$492,836.00"
7367,26525,6/17/2025 16:47:00,"$364,082.00"
7368,26528,6/18/2025 9:07:00,"$361,377.00"
7369,26532,6/19/2025 11:33:00,"$596,307.00"
7370,26533,6/18/2025 16:37:00,"$572,941.00"
7371,26534,6/15/2025 14:51:00,"$608,467.00"
7372,26539,6/17/2025 16:25:00,"$496,658.00"
7373,26542,6/18/2025 19:04:00,"$391,744.00"
7374,26546,6/18/2025 9:19:00,"$515,017.00"
7375,26552,6/18/2025 9:31:00,"$446,611.00"
7376,26553,6/17/2025 23:20:00,"$619,240.00"
7377,26556,6/19/2025 12:51:00,"$356,826.00"
7378,26561,6/21/2025 13:37:00,"$542,244.00"
7379,26564,6/17/2025 14:43:00,"$357,598.00"
7380,26572,6/18/2025 9:51:00,"$387,147.00"
7381,26574,6/23/2025 8:26:00,"$566,370.00"
7382,26575,6/19/2025 12:57:00,"$347,938.00"
7383,26579,6/15/2025 9:07:00,"$499,701.00"
7384,26581,6/17/2025 12:49:00,"$426,698.00"
7385,26585,6/26/2025 14:36:00,"$580,952.00"
7386,26586,6/18/2025 17:23:00,"$596,825.00"
7387,26589,6/17/2025 13:56:00,"$531,661.00"
7388,26594,6/17/2025 23:52:00,"$403,128.00"
7389,26596,6/19/2025 17:39:00,"$562,411.00"
7390,26597,6/16/2025 14:08:00,"$565,566.00"
7391,26601,6/17/2025 9:17:00,"$383,820.00"
7392,26603,6/16/2025 16:00:00,"$442,067.00"
7393,26606,6/21/2025 17:36:00,"$409,077.00"
7394,26615,6/18/2025 16:15:00,"$570,779.00"
7395,26620,6/19/2025 8:55:00,"$351,617.00"
7396,26624,6/25/2025 15:43:00,"$368,934.00"
7397,26628,6/23/2025 13:34:00,"$469,425.00"
7398,26631,6/24/2025 15:08:00,"$477,268.00"
7399,26632,6/22/2025 9:28:00,"$539,995.00"
7400,26644,6/28/2025 19:20:00,"$465,916.00"
7401,26653,6/25/2025 11:28:00,"$398,455.00"
7402,26657,6/16/2025 13:14:00,"$492,186.00"
7403,26659,6/20/2025 5:17:00,"$576,122.00"
7404,26661,6/16/2025 16:05:00,"$363,560.00"
7405,26663,6/21/2025 11:42:00,"$578,385.00"
7406,26665,6/17/2025 14:15:00,"$538,309.00"
7407,26666,6/21/2025 10:37:00,"$553,190.00"
7408,26669,6/23/2025 17:39:00,"$587,531.00"
7409,26675,6/19/2025 14:38:00,"$444,329.00"
7410,26677,6/18/2025 12:30:00,"$572,315.00"
7411,26679,6/23/2025 16:00:00,"$447,833.00"
7412,26680,6/21/2025 10:35:00,"$352,439.00"
7413,26681,6/17/2025 15:45:00,"$444,353.00"
7414,26686,6/17/2025 18:26:00,"$458,524.00"
7415,26690,6/24/2025 14:48:00,"$593,102.00"
7416,26694,6/22/2025 12:02:00,"$488,323.00"
7417,26695,6/19/2025 9:09:00,"$532,718.00"
7418,26696,6/16/2025 9:07:00,"$545,730.00"
7419,26698,6/15/2025 13:15:00,"$436,426.00"
7420,26700,6/22/2025 14:15:00,"$406,604.00"
7421,26701,6/19/2025 13:34:00,"$633,991.00"
7422,26704,6/23/2025 13:40:00,"$528,864.00"
7423,26706,6/28/2025 11:57:00,"$491,648.00"
7424,26707,6/23/2025 8:11:00,"$452,783.00"
7425,26712,6/22/2025 9:26:00,"$527,483.00"
7426,26721,6/23/2025 12:21:00,"$475,122.00"
7427,26723,6/28/2025 13:53:00,"$528,191.00"
7428,26725,6/19/2025 5:14:00,"$437,185.00"
7429,26728,6/26/2025 17:08:00,"$531,653.00"
7430,26729,6/18/2025 13:49:00,"$399,499.00"
7431,26731,6/16/2025 10:50:00,"$515,399.00"
7432,26732,6/24/2025 9:48:00,"$560,033.00"
7433,26734,6/20/2025 6:55:00,"$637,197.00"
7434,26735,6/17/2025 18:43:00,"$588,802.00"
7435,26738,6/24/2025 10:03:00,"$622,709.00"
7436,26740,6/16/2025 9:16:00,"$516,332.00"
7437,26743,6/18/2025 17:55:00,"$505,134.00"
7438,26745,6/22/2025 11:03:00,"$603,857.00"
7439,26746,6/25/2025 3:35:00,"$368,778.00"
7440,26751,6/23/2025 18:23:00,"$570,828.00"
7441,26757,6/17/2025 14:58:00,"$627,511.00"
7442,26758,6/29/2025 11:25:00,"$602,543.00"
7443,26761,6/16/2025 12:41:00,"$564,333.00"
7444,26766,6/23/2025 13:39:00,"$350,558.00"
7445,26778,6/28/2025 10:31:00,"$617,098.00"
7446,26781,6/18/2025 8:50:00,"$509,275.00"
7447,26786,6/21/2025 13:56:00,"$547,232.00"
7448,26787,6/25/2025 12:10:00,"$387,579.00"
7449,26791,6/18/2025 13:51:00,"$463,890.00"
7450,26793,6/27/2025 19:41:00,"$364,730.00"
7451,26796,6/17/2025 12:49:00,"$525,576.00"
7452,26797,6/24/2025 18:27:00,"$473,827.00"
7453,26798,6/25/2025 16:28:00,"$382,908.00"
7454,26800,6/17/2025 15:30:00,"$554,721.00"
7455,26802,6/23/2025 9:58:00,"$369,442.00"
7456,26805,6/21/2025 12:49:00,"$391,202.00"
7457,26806,6/17/2025 15:47:00,"$484,220.00"
7458,26815,6/25/2025 20:33:00,"$542,232.00"
7459,26818,6/22/2025 15:28:00,"$415,133.00"
7460,26821,6/27/2025 1:28:00,"$508,660.00"
7461,26822,6/16/2025 15:09:00,"$437,884.00"
7462,26831,6/28/2025 16:32:00,"$524,346.00"
7463,26836,6/24/2025 11:01:00,"$436,014.00"
7464,26837,6/23/2025 10:08:00,"$576,613.00"
7465,26840,6/17/2025 14:00:00,"$584,892.00"
7466,26841,6/22/2025 8:53:00,"$397,856.00"
7467,26843,6/19/2025 17:50:00,"$635,869.00"
7468,26846,6/16/2025 14:20:00,"$547,652.00"
7469,26848,6/23/2025 15:22:00,"$484,400.00"
7470,26851,6/27/2025 13:01:00,"$384,484.00"
7471,26857,6/30/2025 11:47:00,"$516,413.00"
7472,26873,6/22/2025 17:08:00,"$556,877.00"
7473,26874,6/23/2025 15:09:00,"$339,660.00"
7474,26875,6/21/2025 13:07:00,"$436,242.00"
7475,26882,6/24/2025 5:37:00,"$599,406.00"
7476,26883,6/23/2025 16:14:00,"$382,467.00"
7477,26884,6/21/2025 13:08:00,"$608,077.00"
7478,26885,6/18/2025 18:21:00,"$418,871.00"
7479,26886,6/23/2025 14:44:00,"$443,820.00"
7480,26893,6/19/2025 12:08:00,"$517,741.00"
7481,26894,6/26/2025 16:41:00,"$388,098.00"
7482,26895,6/18/2025 17:59:00,"$471,368.00"
7483,26896,6/21/2025 9:26:00,"$556,595.00"
7484,26897,6/17/2025 7:14:00,"$560,394.00"
7485,26901,6/26/2025 12:58:00,"$376,790.00"
7486,26903,6/20/2025 6:53:00,"$598,758.00"
7487,26906,6/26/2025 15:22:00,"$344,977.00"
7488,26907,6/24/2025 18:43:00,"$521,670.00"
7489,26916,6/19/2025 16:20:00,"$510,097.00"
7490,26918,6/29/2025 10:20:00,"$575,359.00"
7491,26921,6/19/2025 16:28:00,"$541,768.00"
7492,26925,6/21/2025 17:27:00,"$583,345.00"
7493,26930,6/24/2025 10:18:00,"$359,617.00"
7494,26933,6/22/2025 12:28:00,"$356,954.00"
7495,26938,6/29/2025 11:40:00,"$463,727.00"
7496,26940,6/29/2025 18:26:00,"$363,024.00"
7497,26942,6/29/2025 11:19:00,"$570,881.00"
7498,26950,6/17/2025 16:59:00,"$515,186.00"
7499,26955,6/26/2025 9:37:00,"$391,585.00"
7500,26960,6/22/2025 2:57:00,"$503,629.00"
7501,26965,6/21/2025 14:54:00,"$612,845.00"
7502,26984,6/28/2025 13:59:00,"$371,937.00"
7503,26987,6/26/2025 16:54:00,"$379,086.00"
7504,26988,6/30/2025 8:25:00,"$489,105.00"
7505,26993,6/23/2025 7:53:00,"$552,814.00"
7506,26998,6/18/2025 17:07:00,"$606,708.00"
7507,27001,6/28/2025 9:10:00,"$573,482.00"
7508,27003,6/22/2025 14:37:00,"$421,604.00"
7509,27005,6/24/2025 23:45:00,"$505,127.00"
7510,27006,6/20/2025 20:14:00,"$578,890.00"
7511,27007,6/23/2025 10:05:00,"$424,039.00"
7512,27011,6/25/2025 17:48:00,"$551,553.00"
7513,27014,6/19/2025 8:19:00,"$589,584.00"
7514,27018,6/20/2025 23:10:00,"$537,454.00"
7515,27022,6/26/2025 18:57:00,"$364,483.00"
7516,27023,6/23/2025 13:31:00,"$466,426.00"
7517,27034,6/21/2025 10:04:00,"$551,898.00"
7518,27046,6/27/2025 8:26:00,"$630,317.00"
7519,27051,6/29/2025 8:15:00,"$625,962.00"
7520,27057,6/24/2025 10:17:00,"$351,647.00"
7521,27062,6/22/2025 15:16:00,"$563,434.00"
7522,27069,6/23/2025 13:11:00,"$598,442.00"
7523,27070,6/22/2025 17:48:00,"$342,845.00"
7524,27071,7/1/2025 7:13:00,"$548,417.00"
7525,27072,6/19/2025 9:17:00,"$488,438.00"
7526,27073,6/22/2025 11:22:00,"$369,621.00"
7527,27081,6/23/2025 15:08:00,"$473,318.00"
7528,27086,6/17/2025 16:38:00,"$560,688.00"
7529,27088,6/26/2025 9:44:00,"$356,726.00"
7530,27090,6/22/2025 18:06:00,"$338,023.00"
7531,27091,7/3/2025 12:40:00,"$538,084.00"
7532,27092,6/24/2025 8:41:00,"$371,013.00"
7533,27094,6/25/2025 12:35:00,"$439,008.00"
7534,27095,6/26/2025 10:24:00,"$495,440.00"
7535,27097,6/25/2025 11:46:00,"$451,757.00"
7536,27099,6/28/2025 17:48:00,"$454,528.00"
7537,27102,6/22/2025 15:51:00,"$408,126.00"
7538,27107,6/24/2025 17:48:00,"$511,886.00"
7539,27108,6/25/2025 13:51:00,"$585,983.00"
7540,27109,6/22/2025 23:57:00,"$426,102.00"
7541,27112,6/26/2025 16:16:00,"$427,444.00"
7542,27116,6/24/2025 14:06:00,"$365,679.00"
7543,27117,6/23/2025 12:09:00,"$454,064.00"
7544,27119,6/25/2025 13:29:00,"$444,436.00"
7545,27122,6/25/2025 9:13:00,"$490,359.00"
7546,27123,6/21/2025 16:23:00,"$505,201.00"
7547,27128,6/23/2025 18:25:00,"$537,743.00"
7548,27131,6/23/2025 9:51:00,"$395,982.00"
7549,27138,6/26/2025 10:48:00,"$511,111.00"
7550,27139,6/21/2025 11:25:00,"$581,685.00"
7551,27141,6/28/2025 13:11:00,"$469,873.00"
7552,27159,6/30/2025 12:44:00,"$405,826.00"
7553,27162,6/24/2025 16:12:00,"$447,416.00"
7554,27163,6/25/2025 11:29:00,"$543,789.00"
7555,27165,7/4/2025 8:56:00,"$650,122.00"
7556,27166,6/19/2025 9:09:00,"$501,674.00"
7557,27167,6/21/2025 4:22:00,"$555,760.00"
7558,27169,6/23/2025 11:20:00,"$626,111.00"
7559,27172,6/22/2025 13:06:00,"$576,283.00"
7560,27179,6/26/2025 0:22:00,"$534,933.00"
7561,27180,6/19/2025 8:50:00,"$632,665.00"
7562,27183,6/28/2025 10:46:00,"$509,003.00"
7563,27185,6/22/2025 16:24:00,"$514,322.00"
7564,27186,6/23/2025 15:17:00,"$383,869.00"
7565,27188,6/26/2025 13:06:00,"$426,723.00"
7566,27189,6/25/2025 18:35:00,"$492,217.00"
7567,27193,6/24/2025 14:54:00,"$542,737.00"
7568,27195,6/22/2025 1:03:00,"$439,650.00"
7569,27196,6/26/2025 13:37:00,"$414,162.00"
7570,27217,6/21/2025 7:47:00,"$367,080.00"
7571,27218,6/22/2025 9:10:00,"$508,088.00"
7572,27221,6/19/2025 17:33:00,"$396,121.00"
7573,27224,6/23/2025 18:00:00,"$393,763.00"
7574,27231,6/23/2025 9:32:00,"$576,166.00"
7575,27232,6/29/2025 11:23:00,"$556,992.00"
7576,27235,7/2/2025 15:24:00,"$580,609.00"
7577,27237,6/23/2025 9:09:00,"$497,943.00"
7578,27238,6/22/2025 13:57:00,"$462,208.00"
7579,27240,6/18/2025 19:42:00,"$612,709.00"
7580,27247,6/21/2025 17:55:00,"$420,787.00"
7581,27255,6/30/2025 11:03:00,"$597,635.00"
7582,27261,6/28/2025 13:35:00,"$588,880.00"
7583,27262,6/26/2025 17:00:00,"$570,646.00"
7584,27268,6/20/2025 18:36:00,"$637,076.00"
7585,27271,6/26/2025 16:38:00,"$601,528.00"
7586,27277,6/21/2025 10:25:00,"$495,800.00"
7587,27280,6/24/2025 16:36:00,"$368,018.00"
7588,27284,6/23/2025 8:44:00,"$545,599.00"
7589,27288,6/19/2025 15:11:00,"$603,693.00"
7590,27291,6/23/2025 15:47:00,"$491,773.00"
7591,27292,6/22/2025 14:52:00,"$520,306.00"
7592,27307,6/23/2025 9:30:00,"$557,476.00"
7593,27313,6/23/2025 9:34:00,"$596,577.00"
7594,27319,6/28/2025 15:50:00,"$466,030.00"
7595,27321,6/25/2025 12:49:00,"$553,136.00"
7596,27322,6/25/2025 17:26:00,"$370,075.00"
7597,27323,6/25/2025 16:24:00,"$422,213.00"
7598,27329,6/22/2025 13:01:00,"$467,279.00"
7599,27330,7/3/2025 11:45:00,"$527,584.00"
7600,27332,6/21/2025 16:40:00,"$591,425.00"
7601,27334,6/24/2025 13:59:00,"$512,778.00"
7602,27339,6/26/2025 10:35:00,"$393,945.00"
7603,27343,6/26/2025 9:50:00,"$599,211.00"
7604,27347,6/26/2025 10:29:00,"$561,662.00"
7605,27349,6/29/2025 14:30:00,"$602,627.00"
7606,27351,6/22/2025 9:49:00,"$545,053.00"
7607,27353,6/24/2025 17:44:00,"$514,024.00"
7608,27354,6/28/2025 9:12:00,"$397,634.00"
7609,27355,6/28/2025 16:06:00,"$555,471.00"
7610,27360,6/28/2025 17:46:00,"$604,708.00"
7611,27369,6/26/2025 17:01:00,"$341,556.00"
7612,27372,6/29/2025 17:31:00,"$565,410.00"
7613,27374,6/22/2025 17:44:00,"$515,185.00"
7614,27388,7/2/2025 17:45:00,"$467,629.00"
7615,27397,6/21/2025 10:00:00,"$529,231.00"
7616,27398,7/1/2025 9:36:00,"$394,307.00"
7617,27403,7/1/2025 13:06:00,"$491,205.00"
7618,27404,6/25/2025 18:46:00,"$627,400.00"
7619,27410,6/21/2025 8:53:00,"$445,275.00"
7620,27415,6/28/2025 11:43:00,"$563,051.00"
7621,27418,6/24/2025 9:31:00,"$613,399.00"
7622,27420,7/1/2025 13:35:00,"$438,343.00"
7623,27423,6/20/2025 7:05:00,"$395,888.00"
7624,27424,6/28/2025 8:20:00,"$424,209.00"
7625,27425,6/28/2025 12:38:00,"$387,766.00"
7626,27427,6/21/2025 10:54:00,"$415,141.00"
7627,27430,7/5/2025 13:55:00,"$497,471.00"
7628,27432,6/24/2025 17:31:00,"$585,309.00"
7629,27433,6/26/2025 15:24:00,"$525,358.00"
7630,27439,7/1/2025 0:51:00,"$513,956.00"
7631,27442,6/22/2025 9:16:00,"$540,990.00"
7632,27452,6/26/2025 11:15:00,"$417,678.00"
7633,27454,6/25/2025 11:05:00,"$520,305.00"
7634,27464,6/25/2025 2:21:00,"$478,319.00"
7635,27469,6/26/2025 6:29:00,"$413,754.00"
7636,27471,6/29/2025 1:44:00,"$505,170.00"
7637,27473,6/24/2025 14:59:00,"$486,911.00"
7638,27474,6/25/2025 16:08:00,"$583,815.00"
7639,27477,6/23/2025 10:55:00,"$407,565.00"
7640,27480,7/1/2025 15:34:00,"$496,802.00"
7641,27483,6/24/2025 13:51:00,"$499,659.00"
7642,27484,6/21/2025 20:02:00,"$583,850.00"
7643,27485,6/28/2025 16:53:00,"$379,736.00"
7644,27488,6/24/2025 16:39:00,"$384,293.00"
7645,27498,7/3/2025 13:30:00,"$425,337.00"
7646,27499,6/30/2025 11:42:00,"$385,021.00"
7647,27503,6/23/2025 13:18:00,"$589,498.00"
7648,27504,6/22/2025 12:20:00,"$406,892.00"
7649,27505,6/22/2025 15:43:00,"$351,516.00"
7650,27507,6/24/2025 11:40:00,"$455,114.00"
7651,27508,7/3/2025 11:55:00,"$564,700.00"
7652,27509,7/3/2025 16:42:00,"$538,108.00"
7653,27513,6/28/2025 16:05:00,"$572,797.00"
7654,27515,6/27/2025 3:21:00,"$557,134.00"
7655,27521,7/1/2025 18:43:00,"$498,426.00"
7656,27522,6/23/2025 11:34:00,"$339,719.00"
7657,27523,6/27/2025 7:26:00,"$566,450.00"
7658,27529,6/24/2025 16:29:00,"$467,844.00"
7659,27530,6/28/2025 15:56:00,"$517,325.00"
7660,27531,7/6/2025 11:59:00,"$567,739.00"
7661,27532,6/24/2025 8:23:00,"$375,805.00"
7662,27536,7/3/2025 1:27:00,"$646,877.00"
7663,27537,6/24/2025 11:35:00,"$410,808.00"
7664,27538,6/21/2025 16:48:00,"$557,094.00"
7665,27547,6/22/2025 15:02:00,"$385,214.00"
7666,27548,6/26/2025 13:02:00,"$380,323.00"
7667,27549,6/23/2025 19:34:00,"$399,432.00"
7668,27556,6/30/2025 11:11:00,"$541,736.00"
7669,27557,6/30/2025 15:24:00,"$599,159.00"
7670,27564,6/27/2025 7:40:00,"$563,226.00"
7671,27566,6/28/2025 11:02:00,"$517,708.00"
7672,27570,6/24/2025 15:48:00,"$589,908.00"
7673,27571,6/27/2025 17:39:00,"$628,571.00"
7674,27572,6/29/2025 13:25:00,"$596,562.00"
7675,27573,6/28/2025 10:54:00,"$513,846.00"
7676,27575,6/26/2025 4:56:00,"$350,667.00"
7677,27576,6/29/2025 0:47:00,"$526,945.00"
7678,27579,7/3/2025 10:59:00,"$517,282.00"
7679,27582,6/23/2025 17:45:00,"$340,761.00"
7680,27583,6/23/2025 16:09:00,"$617,017.00"
7681,27584,6/23/2025 19:27:00,"$390,397.00"
7682,27585,6/30/2025 17:10:00,"$516,107.00"
7683,27590,6/24/2025 16:53:00,"$371,040.00"
7684,27591,6/24/2025 16:42:00,"$502,150.00"
7685,27592,6/28/2025 11:14:00,"$617,859.00"
7686,27604,6/30/2025 13:35:00,"$431,917.00"
7687,27608,6/22/2025 17:22:00,"$395,570.00"
7688,27610,6/22/2025 14:27:00,"$473,570.00"
7689,27614,7/1/2025 16:18:00,"$639,456.00"
7690,27619,6/25/2025 15:58:00,"$629,185.00"
7691,27620,6/23/2025 16:38:00,"$504,184.00"
7692,27623,7/1/2025 13:50:00,"$425,260.00"
7693,27626,6/23/2025 13:03:00,"$338,552.00"
7694,27630,6/30/2025 9:41:00,"$466,411.00"
7695,27631,6/23/2025 12:08:00,"$550,988.00"
7696,27632,6/23/2025 12:54:00,"$418,743.00"
7697,27634,6/26/2025 14:10:00,"$590,649.00"
7698,27638,6/23/2025 11:13:00,"$385,696.00"
7699,27641,6/26/2025 8:36:00,"$610,214.00"
7700,27642,6/30/2025 15:12:00,"$495,302.00"
7701,27646,6/26/2025 11:28:00,"$522,562.00"
7702,27649,6/24/2025 14:21:00,"$346,007.00"
7703,27651,6/29/2025 9:10:00,"$519,429.00"
7704,27657,6/25/2025 13:18:00,"$400,445.00"
7705,27658,6/28/2025 8:27:00,"$543,019.00"
7706,27661,6/29/2025 15:52:00,"$617,021.00"
7707,27666,6/30/2025 7:06:00,"$532,235.00"
7708,27670,6/30/2025 8:25:00,"$380,456.00"
7709,27676,6/25/2025 8:23:00,"$635,157.00"
7710,27678,6/29/2025 9:39:00,"$446,430.00"
7711,27684,6/26/2025 15:25:00,"$610,187.00"
7712,27686,6/24/2025 8:59:00,"$464,170.00"
7713,27689,6/24/2025 17:41:00,"$492,656.00"
7714,27690,6/22/2025 9:56:00,"$431,701.00"
7715,27693,6/27/2025 10:07:00,"$597,966.00"
7716,27694,6/23/2025 14:24:00,"$609,207.00"
7717,27702,6/25/2025 7:30:00,"$501,216.00"
7718,27704,6/26/2025 8:31:00,"$527,640.00"
7719,27706,6/29/2025 14:34:00,"$606,096.00"
7720,27714,6/28/2025 15:44:00,"$575,114.00"
7721,27716,6/30/2025 10:49:00,"$401,512.00"
7722,27718,6/25/2025 13:36:00,"$416,623.00"
7723,27723,6/25/2025 10:28:00,"$566,726.00"
7724,27724,6/22/2025 10:59:00,"$605,569.00"
7725,27726,6/25/2025 15:07:00,"$508,229.00"
7726,27728,6/25/2025 8:42:00,"$569,413.00"
7727,27730,7/1/2025 15:13:00,"$443,061.00"
7728,27742,6/24/2025 12:04:00,"$500,151.00"
7729,27744,6/26/2025 11:56:00,"$485,931.00"
7730,27748,6/30/2025 13:42:00,"$566,291.00"
7731,27752,7/1/2025 9:25:00,"$441,240.00"
7732,27754,6/25/2025 13:04:00,"$464,075.00"
7733,27755,7/1/2025 11:08:00,"$655,563.00"
7734,27758,7/3/2025 15:59:00,"$585,197.00"
7735,27763,6/24/2025 17:17:00,"$557,404.00"
7736,27765,6/28/2025 10:55:00,"$609,032.00"
7737,27770,6/25/2025 11:46:00,"$597,308.00"
7738,27771,6/26/2025 15:14:00,"$364,825.00"
7739,27772,7/2/2025 12:48:00,"$611,506.00"
7740,27773,7/6/2025 8:59:00,"$495,536.00"
7741,27775,7/2/2025 8:27:00,"$507,160.00"
7742,27777,7/1/2025 17:06:00,"$363,295.00"
7743,27778,6/25/2025 8:21:00,"$629,584.00"
7744,27786,6/25/2025 13:17:00,"$512,901.00"
7745,27791,6/28/2025 16:25:00,"$460,916.00"
7746,27793,6/25/2025 20:33:00,"$442,239.00"
7747,27794,7/1/2025 10:30:00,"$646,257.00"
7748,27797,6/25/2025 13:57:00,"$573,625.00"
7749,27801,6/29/2025 11:32:00,"$631,108.00"
7750,27803,6/28/2025 9:31:00,"$369,985.00"
7751,27804,6/22/2025 20:44:00,"$547,464.00"
7752,27810,6/28/2025 11:18:00,"$529,706.00"
7753,27814,7/2/2025 12:06:00,"$395,897.00"
7754,27815,6/30/2025 13:53:00,"$451,481.00"
7755,27817,7/2/2025 9:31:00,"$511,161.00"
7756,27822,6/26/2025 12:16:00,"$504,027.00"
7757,27825,6/26/2025 12:54:00,"$567,518.00"
7758,27826,6/30/2025 17:18:00,"$583,815.00"
7759,27827,6/22/2025 18:35:00,"$499,692.00"
7760,27830,6/28/2025 22:08:00,"$462,581.00"
7761,27835,6/30/2025 10:42:00,"$475,914.00"
7762,27836,6/30/2025 19:29:00,"$489,053.00"
7763,27839,7/1/2025 9:54:00,"$484,649.00"
7764,27842,6/24/2025 11:06:00,"$409,860.00"
7765,27844,6/25/2025 11:08:00,"$527,311.00"
7766,27845,7/5/2025 7:22:00,"$415,863.00"
7767,27846,6/26/2025 15:59:00,"$635,372.00"
7768,27848,6/28/2025 1:34:00,"$402,606.00"
7769,27850,6/25/2025 23:09:00,"$480,632.00"
7770,27853,7/6/2025 17:45:00,"$449,974.00"
7771,27855,7/9/2025 15:34:00,"$422,908.00"
7772,27864,6/25/2025 16:28:00,"$589,673.00"
7773,27865,7/2/2025 11:30:00,"$480,647.00"
7774,27866,6/28/2025 13:39:00,"$529,000.00"
7775,27867,6/26/2025 17:33:00,"$386,934.00"
7776,27882,6/25/2025 11:48:00,"$500,320.00"
7777,27883,6/25/2025 13:42:00,"$617,771.00"
7778,27885,6/25/2025 10:56:00,"$387,012.00"
7779,27889,6/24/2025 20:28:00,"$551,424.00"
7780,27897,6/22/2025 17:45:00,"$392,522.00"
7781,27898,7/1/2025 11:05:00,"$605,104.00"
7782,27901,7/7/2025 17:04:00,"$530,225.00"
7783,27904,6/26/2025 18:12:00,"$517,093.00"
7784,27912,7/3/2025 11:30:00,"$415,179.00"
7785,27916,7/1/2025 19:13:00,"$587,288.00"
7786,27920,6/25/2025 12:58:00,"$453,728.00"
7787,27924,6/25/2025 10:29:00,"$358,383.00"
7788,27926,6/30/2025 4:45:00,"$347,504.00"
7789,27929,6/26/2025 14:18:00,"$579,771.00"
7790,27932,6/29/2025 15:26:00,"$602,371.00"
7791,27939,6/24/2025 17:46:00,"$481,338.00"
7792,27942,6/26/2025 16:24:00,"$491,053.00"
